pokemon,rockyhelmet,lightclay,leppaberry,nothing,colburberry,psychicmemory,nevermeltice,airballoon,lifeorb,blackglasses,aguavberry,weaknesspolicy,icyrock,kingsrock,heavydutyboots,choicespecs,leftovers,choicescarf,twistedspoon,wiseglasses,heatrock,focussash,eviolite,figyberry,zoomlens,oddincense,flameorb,thunderstone,lovesweet,chopleberry,salacberry,friendball,blackbelt,chestoberry,firestone,assaultvest,icestone,expertbelt,waterstone,redcard,quickclaw,enigmaberry,silkscarf,ghostmemory,ejectbutton,metronome,sunstone,stickybarb,electirizer,moonstone,sitrusberry,iapapaberry,custapberry,choiceband,normalgem,wacanberry,fightingmemory,tr62,psychicseed,scopelens,payapaberry,seaincense,waveincense,wikiberry,muscleband,adrenalineorb,magoberry,bigroot,damprock,absorbbulb,widelens,berryjuice,mysticwater,liechiberry,focusband,blunderpolicy,lumberry,brightpowder,shellbell,petayaberry,mentalherb,yacheberry,razorclaw,electricseed,sharpbeak,adamantorb,marangaberry,safetygoggles,magnet,cellbattery,cheriberry,shedshell,silverpowder,bugmemory,chartiberry,throatspray,grassyseed,starfberry,powerherb,whiteherb,powerweight,crackedpot,toxicorb,tr96,laxincense,fullincense,pechaberry,pixieplate,spelltag,chippedpot,blacksludge,ironball,rowapberry,kasibberry,tangaberry,utilityumbrella,leafstone,keeberry,pokeball,ringtarget,luminousmoss,roomservice,terrainextender,hardstone,apicotberry,protectivepads,roseliberry,gripclaw,lansatberry,darkmemory,cobaberry,energypowder,oranberry,micleberry,jabocaberry,passhoberry,rockincense,rindoberry,dragonfang,roseincense,steelmemory,poisonbarb,souldew,sachet,mistyseed,grepaberry,grassmemory,miracleseed,lightball,occaberry,tr43,tr88,laggingtail,kebiaberry,safariball,rarebone,groundmemory,rockmemory,persimberry,bindingband,fastball,heavyball,softsand,smoothrock,tr67,flyingmemory,shucaberry,deepseascale,masterball,beastball,ganlonberry,whippeddream,babiriberry,ejectpack,metalcoat,quickball,snowball,watermemory,leek,healball,fairymemory,qualotberry,ovalstone,habanberry,dawnstone,berrysweet,metalpowder,charcoal,tr50,diveball,flowersweet,chilanberry,powerbracer,icememory,quickpowder,tr71,rustedsword,loveball,ultraball,dragonmemory,tr98,premierball,destinyknot,lustrousorb,tr15,rawstberry,aspearberry,poisonmemory,machobrace,rustedshield,blukberry,firememory,powerband,electricmemory,tr97,powerlens,sportball,goldbottlecap,greatball,kelpsyberry,prismscale,cloversweet,reapercloth,protector,griseousorb,tr86,pinapberry,floatstone,galaricacuff,dragonscale,thickclub,deepseatooth,fossilizedbird,burndrive,dreamball,tr33,shockdrive,moonball,lureball,dousedrive,poweranklet,sweetapple,tr08,tr84,chilldrive,powerbelt,tr66,parkball,repeatball,tr39,tr44,duskstone,cherishball,luxuryball,starsweet,tr60,tr99,hondewberry,tr06,upgrade,tr36,tr38,tr02,tr00,tr11,tr20,shinystone,tr28,tr87,tr53,fossilizeddrake,bottlecap,tr93,duskball,tr05,tr18,tr47,fossilizeddino,tr03,magmarizer,tr49,tr04,tr30,tartapple,tr65,tr10,netball,tr64,tr40,timerball,tr58,nestball,tr68,tamatoberry,ribbonsweet,levelball
Milotic,2106.0,22.0,0.0,334.0,0.0,0.0,33.0,0.0,551.0,0.0,622.0,690.0,2.0,7.0,260.0,308.0,19108.0,142.0,0.0,166.0,0.0,88.0,8.0,6.0,17.0,0.0,8090.0,0.0,0.0,0.0,34.0,0.0,22.0,54.0,0.0,887.0,0.0,115.0,0.0,19.0,22.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,308.0,36.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,2.0,0.0,29.0,41.0,73.0,12.0,431.0,34.0,17.0,52.0,1.0,66.0,0.0,437.0,0.0,4.0,100.0,202.0,20.0,16.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,58.0,0.0,0.0,17.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aerodactyl,345.0,0.0,0.0,177.0,0.0,0.0,1.0,0.0,1885.0,11.0,83.0,104.0,0.0,166.0,1000.0,33.0,719.0,841.0,0.0,10.0,2.0,3646.0,5.0,6.0,15.0,0.0,5.0,0.0,0.0,0.0,41.0,0.0,0.0,39.0,0.0,35.0,0.0,350.0,0.0,29.0,38.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,799.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0,29.0,0.0,3.0,0.0,1.0,1.0,170.0,1.0,0.0,29.0,8.0,16.0,41.0,42.0,15.0,0.0,7.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,246.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,141.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marowak-Alola,90.0,0.0,0.0,51.0,27.0,0.0,0.0,63.0,515.0,0.0,51.0,91.0,0.0,0.0,360.0,39.0,273.0,110.0,0.0,0.0,0.0,310.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,80.0,0.0,0.0,89.0,0.0,444.0,0.0,111.0,0.0,4.0,64.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,27.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,9.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toxapex,79688.0,82.0,70.0,1422.0,0.0,0.0,67.0,327.0,992.0,87.0,1064.0,138.0,8.0,15.0,1202.0,2234.0,23333.0,88.0,0.0,17.0,0.0,738.0,96.0,52.0,2.0,0.0,6.0,0.0,0.0,0.0,51.0,0.0,52.0,28.0,0.0,783.0,0.0,153.0,0.0,232.0,74.0,0.0,0.0,0.0,1217.0,226.0,0.0,2.0,0.0,0.0,373.0,110.0,0.0,4112.0,0.0,239.0,0.0,0.0,0.0,77.0,606.0,183.0,54.0,145.0,8.0,4.0,55.0,0.0,84.0,24.0,36.0,2.0,56.0,0.0,13.0,0.0,30.0,130.0,16.0,9.0,134.0,5.0,0.0,10.0,0.0,0.0,19.0,27.0,0.0,6.0,0.0,18016.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,0.0,0.0,215.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,175061.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhelmise,221.0,0.0,0.0,33.0,462.0,0.0,0.0,4.0,542.0,0.0,151.0,157.0,0.0,0.0,604.0,37.0,1295.0,75.0,0.0,0.0,0.0,37.0,0.0,15.0,36.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,31.0,0.0,2200.0,0.0,43.0,0.0,0.0,215.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,141.0,0.0,0.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,43.0,0.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Rime,16.0,28.0,45.0,102.0,0.0,0.0,49.0,2.0,96.0,1.0,53.0,33.0,7.0,0.0,1120.0,247.0,273.0,290.0,2.0,54.0,0.0,206.0,4.0,80.0,1.0,1.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,135.0,0.0,37.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,78.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurorus,37.0,742.0,0.0,46.0,0.0,0.0,81.0,25.0,160.0,1.0,43.0,70.0,12153.0,5.0,58.0,320.0,559.0,75.0,0.0,0.0,0.0,642.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,49.0,19.0,0.0,0.0,2.0,0.0,413.0,1.0,135.0,0.0,0.0,30.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,17.0,2.0,11.0,21.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,326.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mantine,220.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,49.0,0.0,56.0,11.0,0.0,21.0,6510.0,676.0,3213.0,6.0,0.0,0.0,0.0,46.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,211.0,0.0,78.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,17.0,0.0,29.0,5.0,4.0,0.0,11.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,37.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regidrago,32.0,62.0,0.0,97.0,0.0,0.0,0.0,6.0,922.0,2.0,168.0,123.0,9.0,6.0,184.0,1625.0,1849.0,5388.0,0.0,0.0,0.0,391.0,3.0,6.0,7.0,0.0,4.0,0.0,0.0,0.0,44.0,0.0,1.0,85.0,0.0,485.0,0.0,123.0,0.0,2.0,28.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,90.0,6.0,0.0,452.0,45.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,32.0,43.0,0.0,24.0,0.0,0.0,0.0,7.0,6.0,0.0,2.0,4.0,11.0,133.0,6.0,18.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doublade,79.0,0.0,0.0,42.0,0.0,0.0,0.0,12.0,29.0,0.0,7.0,6.0,0.0,0.0,15.0,0.0,49.0,7.0,0.0,0.0,0.0,90.0,4277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,57.0,0.0,33.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,14.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
